Time,Voltage
03-27 08:45,15.3
03-27 08:55,15.0
03-27 09:05,15.0
03-27 09:15,15.3
03-27 09:25,41.8
03-27 09:35,41.9
03-27 09:45,42.1
03-27 09:55,42.1
03-27 10:05,42.2
03-27 10:15,42.1
03-27 10:25,42.0
03-27 10:35,41.9
03-27 10:45,42.0
03-27 10:55,41.8
03-27 11:05,41.8
03-27 11:15,41.5
03-27 11:25,41.7
03-27 11:35,41.7
03-27 11:45,40.4
03-27 11:55,41.5
03-27 12:00,39.9
03-27 12:10,40.0
03-27 12:20,40.8
03-27 12:30,40.0
03-27 12:40,40.6
03-27 12:50,41.5
03-27 13:00,42.5
03-27 13:10,41.5
03-27 13:20,41.0
03-27 13:30,39.9
03-27 13:40,40.1
03-27 13:51,41.7
03-27 14:01,41.5
03-27 14:11,41.4
03-27 14:21,40.8
03-27 14:31,39.4
03-27 14:41,41.3
03-27 14:51,40.0
03-27 15:01,42.0
03-27 15:11,41.8
03-27 15:21,37.8
03-27 15:31,39.7
03-27 15:41,36.8
03-27 15:51,41.2
03-27 16:01,37.5
03-27 16:11,15.2
03-27 16:21,19.8
03-27 16:31,15.1
03-27 16:41,15.1
03-27 16:51,15.0
03-27 17:01,15.0
03-27 17:11,15.0
03-27 17:21,25.2
03-27 17:32,15.0
03-27 17:42,15.0
03-27 17:52,15.1
03-27 18:02,14.9
03-27 18:12,14.9
03-27 18:22,26.1
03-27 18:32,14.8
03-27 18:43,14.8
03-27 18:53,14.8
03-27 19:03,14.7
03-27 19:13,24.2
03-27 19:23,13.5
03-27 19:33,13.4
03-27 19:43,13.3
03-27 19:54,7.8
03-27 20:04,1.8
03-27 20:14,0.3
03-27 20:24,0.0
03-27 20:34,0.0
03-27 20:44,0.0
03-27 20:55,0.0
03-27 21:05,0.0
03-27 21:15,-0.0
03-27 21:25,-0.0
03-27 21:35,-0.0
03-27 21:45,-0.0
03-27 21:55,-0.0
03-27 22:05,0.0
03-27 22:15,-0.0
03-27 22:25,0.0
03-27 22:35,-0.0
03-27 22:45,-0.0
03-27 22:55,-0.0
03-27 23:05,-0.0
03-27 23:15,-0.1
03-27 23:25,-0.0
03-27 23:35,-0.0
03-27 23:45,-0.0
03-27 23:55,-0.0
03-28 00:05,-0.0
03-28 00:15,-0.0
03-28 00:25,-0.0
03-28 00:35,-0.0
03-28 00:45,-0.0
03-28 00:55,-0.0
03-28 01:05,-0.1
03-28 01:15,-0.0
03-28 01:25,-0.0
03-28 01:35,-0.0
03-28 01:45,-0.1
03-28 01:55,-0.1
03-28 02:05,-0.1
03-28 02:15,-0.1
03-28 02:25,-0.0
03-28 02:35,-0.0
03-28 02:45,-0.0
03-28 02:55,-0.0
03-28 03:05,-0.0
03-28 03:15,0.0
03-28 03:25,0.0
03-28 03:35,-0.0
03-28 03:45,0.0
03-28 03:55,-0.0
03-28 04:05,-0.1
03-28 04:15,-0.1
03-28 04:25,-0.1
03-28 04:35,-0.0
03-28 04:45,-0.1
03-28 04:55,-0.0
03-28 05:05,-0.0
03-28 05:15,0.0
03-28 05:25,-0.0
03-28 05:35,-0.0
03-28 05:45,0.1
03-28 05:55,-0.0
03-28 06:05,0.1
03-28 06:15,0.3
03-28 06:25,0.8
03-28 06:35,4.2
03-28 06:45,12.4
03-28 06:55,13.5
03-28 07:05,13.5
03-28 07:15,13.6
03-28 07:25,13.6
03-28 07:35,14.8
03-28 07:45,14.9
03-28 07:55,15.0
03-28 08:05,15.0
03-28 08:15,15.0
03-28 08:25,15.0
03-28 08:35,15.0
03-28 08:45,15.0
03-28 08:55,15.0
03-28 09:05,15.0
03-28 09:15,15.1
03-28 09:25,15.1
03-28 09:35,15.1
03-28 09:45,15.2
03-28 09:55,15.1
03-28 10:05,15.1
03-28 10:15,15.2
03-28 10:25,15.2
03-28 10:35,15.2
03-28 10:45,15.1
03-28 10:55,15.2
03-28 11:05,15.0
03-28 11:15,14.7
03-28 11:25,14.9
03-28 11:35,15.2
03-28 11:45,15.2
03-28 11:55,15.2
03-28 12:00,15.2
03-28 12:10,15.2
03-28 12:20,15.4
03-28 12:30,35.4
03-28 12:40,31.8
03-28 12:50,15.4
03-28 13:00,15.0
03-28 13:10,15.0
03-28 13:20,15.3
03-28 13:30,14.8
03-28 13:40,33.9
03-28 13:50,15.2
03-28 14:00,14.9
03-28 14:10,15.1
03-28 14:20,40.9
03-28 14:30,32.7
03-28 14:40,15.4
03-28 14:50,15.4
03-28 15:00,15.0
03-28 15:10,14.9
03-28 15:20,38.0
03-28 15:30,40.7
03-28 15:40,40.4
03-28 15:50,40.0
03-28 16:00,41.3
03-28 16:10,39.6
03-28 16:20,18.7
03-28 16:30,15.3
03-28 16:40,15.0
03-28 16:50,15.0
03-28 17:00,15.0
03-28 17:10,15.1
03-28 17:20,20.8
03-28 17:30,15.1
03-28 17:40,15.1
03-28 17:50,15.0
03-28 18:00,15.1
03-28 18:10,15.1
03-28 18:20,22.5
03-28 18:30,15.0
03-28 18:40,15.1
03-28 18:50,14.9
03-28 19:00,14.9
03-28 19:10,14.8
03-28 19:20,13.6
03-28 19:30,13.6
03-28 19:40,13.5
03-28 19:50,11.3
03-28 20:00,3.5
03-28 20:10,0.6
03-28 20:20,0.1
03-28 20:30,0.0
03-28 20:40,0.0
03-28 20:50,-0.0
03-28 21:00,0.0
03-28 21:10,-0.0
03-28 21:20,-0.0
03-28 21:30,-0.0
03-28 21:40,-0.0
03-28 21:50,-0.0
03-28 22:00,0.1
03-28 22:10,-0.0
03-28 22:20,-0.0
03-28 22:30,-0.0
03-28 22:40,-0.0
03-28 22:51,0.0
03-28 23:01,-0.0
03-28 23:11,-0.0
03-28 23:21,-0.0
03-28 23:31,-0.0
03-28 23:41,-0.0
03-28 23:51,-0.0
03-29 00:01,-0.0
03-29 00:11,-0.0
03-29 00:21,0.0
03-29 00:31,-0.1
03-29 00:41,-0.1
03-29 00:51,0.0
03-29 01:01,-0.1
03-29 01:11,-0.0
03-29 01:21,-0.1
03-29 01:31,-0.0
03-29 01:41,-0.0
03-29 01:52,-0.0
03-29 02:02,-0.0
03-29 02:12,-0.0
03-29 02:22,-0.0
03-29 02:32,-0.1
03-29 02:42,-0.1
03-29 02:52,0.0
03-29 03:02,-0.0
03-29 03:12,-0.0
03-29 03:22,-0.0
03-29 03:32,-0.0
03-29 03:42,-0.0
03-29 03:52,-0.0
03-29 04:02,-0.1
03-29 04:12,-0.1
03-29 04:22,-0.1
03-29 04:32,-0.1
03-29 04:42,-0.1
03-29 04:52,-0.0
03-29 05:02,-0.0
03-29 05:12,-0.1
03-29 05:22,-0.1
03-29 05:32,-0.1
03-29 05:42,-0.0
03-29 05:52,-0.0
03-29 06:02,0.0
03-29 06:12,0.2
03-29 06:22,1.0
03-29 06:32,7.5
03-29 06:42,13.3
03-29 06:52,13.4
03-29 07:02,13.5
03-29 07:12,18.7
03-29 07:22,14.8
03-29 07:32,14.8
03-29 07:42,14.8
03-29 07:52,13.7
03-29 08:02,24.9
03-29 08:12,14.8
03-29 08:22,14.8
03-29 08:32,14.9
03-29 08:42,14.9
03-29 08:52,14.9
03-29 09:02,14.8
03-29 09:12,14.9
03-29 09:22,14.9
03-29 09:32,15.0
03-29 09:42,14.9
03-29 09:52,14.9
03-29 10:02,15.0
03-29 10:12,15.0
03-29 10:22,15.0
03-29 10:32,15.1
03-29 10:42,15.2
03-29 10:52,15.2
03-29 11:02,15.3
03-29 11:12,15.2
03-29 11:22,15.3
03-29 11:32,15.2
03-29 11:42,15.1
03-29 11:52,15.3
03-29 12:00,15.1
03-29 12:10,15.3
03-29 12:20,15.2
03-29 12:30,14.6
03-29 12:40,14.6
03-29 12:50,15.2
03-29 13:00,15.1
03-29 13:10,15.2
03-29 13:20,15.3
03-29 13:30,15.3
03-29 13:40,18.4
03-29 13:50,40.9
03-29 14:00,39.0
03-29 14:10,40.8
03-29 14:20,41.2
03-29 14:30,16.9
03-29 14:40,15.2
03-29 14:50,14.9
03-29 14:59,15.1
03-29 15:09,15.3
03-29 15:20,14.7
03-29 15:30,14.8
03-29 15:40,39.5
03-29 15:50,40.4
03-29 16:00,21.6
03-29 16:10,38.3
03-29 16:20,17.4
03-29 16:30,14.7
03-29 16:32,14.8
03-29 16:42,15.0
03-29 16:52,14.9
03-29 17:03,14.9
03-29 17:13,15.0
03-29 17:23,14.9
03-29 17:33,14.8
03-29 17:43,13.6
03-29 17:53,15.0
03-29 18:03,14.8
03-29 18:13,13.7
03-29 18:23,13.6
03-29 18:33,13.5
03-29 18:43,13.5
03-29 18:53,13.5
03-29 19:03,13.5
03-29 19:13,13.5
03-29 19:23,13.5
03-29 19:33,13.4
03-29 19:43,13.3
03-29 19:53,9.7
03-29 20:03,3.6
03-29 20:13,0.7
03-29 20:23,0.1
03-29 20:33,0.0
03-29 20:43,0.0
03-29 20:53,0.0
03-29 21:03,0.0
03-29 21:13,0.0
03-29 21:23,0.0
03-29 21:33,-0.0
03-29 21:43,0.0
03-29 21:53,0.0
03-29 22:03,-0.0
03-29 22:13,-0.0
03-29 22:23,0.0
03-29 22:33,0.1
03-29 22:43,0.0
03-29 22:53,-0.0
03-29 23:03,0.0
03-29 23:13,0.0
03-29 23:23,0.0
03-29 23:33,-0.1
03-29 23:43,-0.0
03-29 23:53,-0.0
03-30 00:03,-0.0
03-30 00:13,-0.0
03-30 00:23,-0.0
03-30 00:33,-0.0
03-30 00:43,-0.1
03-30 00:53,-0.1
03-30 01:03,-0.1
03-30 01:13,-0.1
03-30 01:23,-0.1
03-30 01:33,-0.1
03-30 01:43,-0.1
03-30 01:53,-0.1
03-30 02:03,-0.1
03-30 02:13,-0.1
03-30 02:23,-0.0
03-30 02:33,-0.0
03-30 02:43,-0.0
03-30 02:53,-0.0
03-30 03:03,-0.1
03-30 03:13,-0.0
03-30 03:23,-0.0
03-30 03:33,-0.1
03-30 03:43,-0.1
03-30 03:53,-0.0
03-30 04:03,-0.0
03-30 04:13,-0.0
03-30 04:23,-0.1
03-30 04:33,-0.0
03-30 04:43,-0.1
03-30 04:53,-0.1
03-30 05:03,-0.0
03-30 05:13,-0.0
03-30 05:23,-0.1
03-30 05:33,-0.0
03-30 05:43,-0.0
03-30 05:53,0.0
03-30 06:03,0.2
03-30 06:13,0.5
03-30 06:23,2.2
03-30 06:33,9.7
03-30 06:43,13.4
03-30 06:53,13.4
03-30 07:03,13.4
03-30 07:13,13.5
03-30 07:23,13.5
03-30 07:33,14.8
03-30 07:43,14.9
03-30 07:53,15.1
03-30 08:03,15.1
03-30 08:13,15.2
03-30 08:23,14.9
03-30 08:33,14.9
03-30 08:43,15.2
03-30 08:53,15.1
03-30 09:03,21.1
03-30 09:13,18.0
03-30 09:23,41.0
03-30 09:33,40.3
03-30 09:43,41.1
03-30 09:53,40.5
03-30 10:03,39.6
03-30 10:13,41.5
03-30 10:23,39.5
03-30 10:33,40.3
03-30 10:43,42.4
03-30 10:53,37.7
03-30 11:03,41.1
03-30 11:13,41.2
03-30 11:23,41.1
03-30 11:33,40.2
03-30 11:43,42.5
03-30 11:53,41.6
03-30 12:00,41.5
03-30 12:10,40.5
03-30 12:20,37.3
03-30 12:30,40.2
03-30 12:40,42.8
03-30 12:50,42.3
03-30 13:00,40.8
03-30 13:10,39.9
03-30 13:20,41.9
03-30 13:31,40.2
03-30 13:41,41.0
03-30 13:51,38.0
03-30 14:01,39.5
03-30 14:11,15.1
03-30 14:21,15.0
03-30 14:31,15.3
03-30 14:41,14.8
03-30 14:51,41.0
03-30 15:01,40.3
03-30 15:11,42.5
03-30 15:21,42.9
03-30 15:31,43.0
03-30 15:41,37.4
03-30 15:51,41.0
03-30 16:01,33.8
03-30 16:11,17.8
03-30 16:21,41.1
03-30 16:31,39.8
03-30 16:41,39.4
03-30 16:51,15.3
03-30 17:01,24.7
03-30 17:11,15.1
03-30 17:21,14.9
03-30 17:31,15.1
03-30 17:41,15.2
03-30 17:51,15.3
03-30 18:01,40.2
03-30 18:11,15.2
03-30 18:21,15.1
03-30 18:31,15.1
03-30 18:41,15.0
03-30 18:51,14.9
03-30 19:01,14.7
03-30 19:11,15.7
03-30 19:21,13.5
03-30 19:31,13.5
03-30 19:41,13.4
03-30 19:51,7.5
03-30 20:01,1.6
03-30 20:11,0.5
03-30 20:21,0.1
03-30 20:31,0.1
03-30 20:41,0.1
03-30 20:51,0.0
03-30 21:01,0.0
03-30 21:11,0.0
03-30 21:21,0.0
03-30 21:31,0.0
03-30 21:41,0.0
03-30 21:51,0.1
03-30 22:01,-0.0
03-30 22:11,0.0
03-30 22:21,0.0
03-30 22:31,0.0
03-30 22:41,0.0
03-30 22:51,-0.0
03-30 23:01,0.0
03-30 23:11,-0.1
03-30 23:21,0.0
03-30 23:31,-0.0
03-30 23:41,-0.0
03-30 23:51,0.0
03-31 00:01,-0.0
03-31 00:11,-0.0
03-31 00:21,-0.0
03-31 00:31,-0.0
03-31 00:41,-0.0
03-31 00:51,0.0
03-31 01:01,0.0
03-31 01:11,-0.0
03-31 01:21,-0.0
03-31 01:31,-0.0
03-31 01:41,-0.0
03-31 01:51,-0.0
03-31 02:01,0.0
03-31 02:11,-0.1
03-31 02:21,-0.0
03-31 02:31,-0.1
03-31 02:41,-0.0
03-31 02:51,0.0
03-31 03:01,0.0
03-31 03:11,0.0
03-31 03:21,-0.0
03-31 03:32,0.0
03-31 03:42,-0.0
03-31 03:52,-0.0
03-31 04:02,-0.0
03-31 04:12,-0.0
03-31 04:22,0.0
03-31 04:32,-0.0
03-31 04:42,0.0
03-31 04:52,-0.0
03-31 05:02,-0.0
03-31 05:12,-0.0
03-31 05:22,-0.0
03-31 05:32,-0.0
03-31 05:42,-0.0
03-31 05:52,-0.0
03-31 06:02,0.1
03-31 06:12,0.6
03-31 06:22,1.7
03-31 06:32,8.1
03-31 06:42,13.4
03-31 06:52,13.4
03-31 07:02,13.5
03-31 07:12,13.5
03-31 07:22,13.6
03-31 07:32,13.7
03-31 07:42,24.9
03-31 07:52,18.1
03-31 08:02,14.8
03-31 08:12,15.0
03-31 08:22,15.0
03-31 08:32,15.1
03-31 08:42,15.1
03-31 08:52,14.9
03-31 09:02,15.0
03-31 09:12,15.1
03-31 09:22,15.0
03-31 09:32,15.1
03-31 09:42,15.2
03-31 09:52,15.3
03-31 10:02,40.9
03-31 10:12,40.5
03-31 10:22,40.9
03-31 10:32,40.4
03-31 10:42,39.8
03-31 10:52,41.6
03-31 11:02,38.9
03-31 11:12,39.6
03-31 11:22,41.2
03-31 11:32,41.3
03-31 11:42,41.3
03-31 11:52,40.9
03-31 12:00,41.2
03-31 12:10,41.1
03-31 12:20,42.8
03-31 12:30,41.9
03-31 12:40,40.2
03-31 12:50,15.3
03-31 13:00,15.1
03-31 13:11,15.0
03-31 13:21,15.2
03-31 13:31,14.7
03-31 13:41,14.7
03-31 13:51,15.2
03-31 14:01,14.9
03-31 14:11,14.9
03-31 14:21,15.0
03-31 14:31,14.7
03-31 14:41,16.9
03-31 14:51,39.9
03-31 15:01,15.6
03-31 15:11,15.2
03-31 15:21,15.0
03-31 15:31,15.1
03-31 15:42,15.2
03-31 15:52,15.2
03-31 16:02,15.1
03-31 16:12,15.1
03-31 16:22,15.1
03-31 16:32,15.1
03-31 16:42,15.3
03-31 16:52,15.2
03-31 17:02,15.3
03-31 17:12,15.0
03-31 17:22,14.9
03-31 17:32,15.0
03-31 17:42,15.1
03-31 17:52,15.1
03-31 18:02,15.0
03-31 18:12,14.9
03-31 18:22,14.9
03-31 18:32,14.8
03-31 18:42,14.9
03-31 18:52,20.7
03-31 19:02,13.6
03-31 19:12,13.4
03-31 19:22,13.5
03-31 19:32,13.4
03-31 19:42,13.4
03-31 19:52,12.5
03-31 20:02,5.2
03-31 20:12,1.7
03-31 20:22,0.4
03-31 20:32,0.1
03-31 20:42,-0.0
03-31 20:52,0.0
03-31 21:02,-0.0
03-31 21:12,-0.0
03-31 21:22,0.0
03-31 21:32,0.0
03-31 21:42,0.0
03-31 21:52,-0.0
03-31 22:02,0.0
03-31 22:12,0.0
03-31 22:22,0.0
03-31 22:32,-0.0
03-31 22:42,0.0
03-31 22:52,0.0
03-31 23:02,0.0
03-31 23:12,0.0
03-31 23:22,-0.0
03-31 23:32,0.0
03-31 23:42,0.0
03-31 23:52,-0.0
04-01 00:02,-0.0
04-01 00:12,-0.0
04-01 00:22,0.0
04-01 00:32,-0.0
04-01 00:42,-0.0
04-01 00:52,-0.0
04-01 01:02,-0.0
04-01 01:12,-0.0
04-01 01:22,-0.1
04-01 01:32,-0.1
04-01 01:42,-0.0
04-01 01:52,-0.0
04-01 02:02,0.0
04-01 02:12,-0.0
04-01 02:22,-0.0
04-01 02:32,-0.1
04-01 02:42,-0.0
04-01 02:52,-0.0
04-01 03:02,-0.1
04-01 03:12,-0.0
04-01 03:22,-0.1
04-01 03:32,0.0
04-01 03:42,-0.0
04-01 03:52,0.0
04-01 04:02,-0.0
04-01 04:12,-0.0
04-01 04:22,-0.0
04-01 04:32,-0.0
04-01 04:42,-0.1
04-01 04:52,-0.0
04-01 05:02,0.0
04-01 05:12,0.0
04-01 05:22,-0.0
04-01 05:32,-0.0
04-01 05:42,-0.0
04-01 05:52,0.0
04-01 06:02,0.1
04-01 06:12,0.5
04-01 06:22,3.1
04-01 06:32,10.1
04-01 06:42,13.3
04-01 06:52,13.4
04-01 07:02,13.5
04-01 07:12,13.6
04-01 07:22,13.6
04-01 07:32,22.2
04-01 07:42,14.8
04-01 07:52,14.8
04-01 08:02,14.8
04-01 08:12,14.9
04-01 08:22,14.9
